index,s_m,center_x_m,center_y_m,w_left_m,w_right_m,left_boundary_x_m,left_boundary_y_m,right_boundary_x_m,right_boundary_y_m
22,0.384618918,12.552476242,-1.651548715,0.600000000,0.600000000,12.005874741,-1.898989209,13.099077744,-1.404108220
23,0.403031060,12.544737006,-1.634842094,0.600000000,0.600000000,12.002522082,-1.891752536,13.086951931,-1.377931652
24,0.421561671,12.536658535,-1.618165108,0.600000000,0.600000000,11.998935219,-1.884348571,13.074381851,-1.351981646
25,0.440214804,12.528241443,-1.601519029,0.600000000,0.600000000,11.995106409,-1.876777153,13.061376478,-1.326260904
26,0.458994398,12.519486373,-1.584905123,0.600000000,0.600000000,11.991028107,-1.869038649,13.047944639,-1.300771596
27,0.477904272,12.510393990,-1.568324655,0.600000000,0.600000000,11.986692996,-1.861133926,13.034094984,-1.275515385
28,0.496948128,12.500964987,-1.551778889,0.600000000,0.600000000,11.982094009,-1.853064315,13.019835965,-1.250493463
29,0.516129552,12.491200082,-1.535269084,0.600000000,0.600000000,11.977224348,-1.844831590,13.005175816,-1.225706579
30,0.535452010,12.481100019,-1.518796498,0.600000000,0.600000000,11.972077499,-1.836437923,12.990122538,-1.201155074
31,0.554918850,12.470665566,-1.502362385,0.600000000,0.600000000,11.966647247,-1.827885862,12.974683885,-1.176838908
32,0.574533304,12.459897520,-1.485967997,0.600000000,0.600000000,11.960927684,-1.819178295,12.958867355,-1.152757698
33,0.594298487,12.448796698,-1.469614581,0.600000000,0.600000000,11.954913216,-1.810318421,12.942680180,-1.128910742
34,0.614217395,12.437363948,-1.453303384,0.600000000,0.600000000,11.948598571,-1.801309715,12.926129325,-1.105297054
35,0.634292914,12.425600139,-1.437035648,0.600000000,0.600000000,11.941978797,-1.792155905,12.909221481,-1.081915391
36,0.654527811,12.413506168,-1.420812611,0.600000000,0.600000000,11.935049266,-1.782860941,12.891963069,-1.058764281
37,0.674924743,12.401082955,-1.404635509,0.600000000,0.600000000,11.927805672,-1.773428966,12.874360237,-1.035842053
38,0.695486255,12.388331446,-1.388505574,0.600000000,0.600000000,11.920244026,-1.763864293,12.856418866,-1.013146856
39,0.716214782,12.375252613,-1.372424034,0.600000000,0.600000000,11.912360656,-1.754171380,12.838144570,-0.990676689
40,0.737112648,12.361847452,-1.356392115,0.600000000,0.600000000,11.904152195,-1.744354808,12.819542709,-0.968429421
41,0.758182073,12.348116983,-1.340411035,0.600000000,0.600000000,11.895615579,-1.734419259,12.800618386,-0.946402812
42,0.779425170,12.334062252,-1.324482014,0.600000000,0.600000000,11.886748040,-1.724369494,12.781376463,-0.924594535
43,0.800843949,12.319684329,-1.308606264,0.600000000,0.600000000,11.877547093,-1.714210338,12.761821565,-0.903002190
44,0.822440318,12.304984310,-1.292784993,0.600000000,0.600000000,11.868010532,-1.703946661,12.741958088,-0.881623325
45,0.844216085,12.289963313,-1.277019408,0.600000000,0.600000000,11.858136416,-1.693583365,12.721790211,-0.860455450
46,0.866172960,12.274622484,-1.261310707,0.600000000,0.600000000,11.847923064,-1.683125365,12.701321903,-0.839496049
47,0.888312554,12.258962989,-1.245660088,0.600000000,0.600000000,11.837369042,-1.672577579,12.680556935,-0.818742597
48,0.910636388,12.242986021,-1.230068743,0.600000000,0.600000000,11.826473154,-1.661944918,12.659498889,-0.798192567
49,0.933145886,12.226692798,-1.214537858,0.600000000,0.600000000,11.815234430,-1.651232272,12.638151167,-0.777843445
50,0.955842383,12.210084560,-1.199068617,0.600000000,0.600000000,11.803652119,-1.640444501,12.616517001,-0.757692734
51,0.978727126,12.193162572,-1.183662198,0.600000000,0.600000000,11.791725677,-1.629586429,12.594599466,-0.737737967
